Patient ID: 48, Timestamp: 1716187169659, Label: ECG, Data: -0.4826381645131604
Patient ID: 37, Timestamp: 1716187184713, Label: ECG, Data: 0.24079858086519174
Patient ID: 44, Timestamp: 1716187184713, Label: ECG, Data: 0.02815922360313461
Patient ID: 50, Timestamp: 1716187184713, Label: ECG, Data: -0.04787884014666921
Patient ID: 31, Timestamp: 1716187184713, Label: ECG, Data: -0.5292304653621087
Patient ID: 13, Timestamp: 1716187184713, Label: ECG, Data: 0.042011749769886364
Patient ID: 30, Timestamp: 1716187184723, Label: ECG, Data: 0.5339505786094282
Patient ID: 43, Timestamp: 1716187184725, Label: ECG, Data: -0.3156328000532617
Patient ID: 20, Timestamp: 1716187184723, Label: ECG, Data: -0.12023393931381693
Patient ID: 23, Timestamp: 1716187184726, Label: ECG, Data: 0.5033596414411714
Patient ID: 2, Timestamp: 1716187184726, Label: ECG, Data: 0.4096561823164748
Patient ID: 35, Timestamp: 1716187184727, Label: ECG, Data: 0.03475749609128054
Patient ID: 17, Timestamp: 1716187184727, Label: ECG, Data: -0.14409766141048339
Patient ID: 27, Timestamp: 1716187184728, Label: ECG, Data: 0.21799594245039647
Patient ID: 18, Timestamp: 1716187184728, Label: ECG, Data: -0.4327025171208356
Patient ID: 46, Timestamp: 1716187184727, Label: ECG, Data: -0.03477202439448787
Patient ID: 38, Timestamp: 1716187184728, Label: ECG, Data: -0.4221375461887373
Patient ID: 21, Timestamp: 1716187185657, Label: ECG, Data: -0.33698590044777943
Patient ID: 12, Timestamp: 1716187185657, Label: ECG, Data: 0.1053460470784759
Patient ID: 24, Timestamp: 1716187185658, Label: ECG, Data: -0.28811355265495825
Patient ID: 15, Timestamp: 1716187185658, Label: ECG, Data: 0.20407402204728994
Patient ID: 28, Timestamp: 1716187185658, Label: ECG, Data: -0.27132208326070234
Patient ID: 48, Timestamp: 1716187185663, Label: ECG, Data: -0.13418471702733048
Patient ID: 22, Timestamp: 1716187185664, Label: ECG, Data: 0.15217265832082794
Patient ID: 11, Timestamp: 1716187185658, Label: ECG, Data: -0.24046517219110433
Patient ID: 7, Timestamp: 1716187185664, Label: ECG, Data: 0.6622713008974552
Patient ID: 14, Timestamp: 1716187185664, Label: ECG, Data: -0.31638093590972327
Patient ID: 36, Timestamp: 1716187185673, Label: ECG, Data: -0.5097155890209407
Patient ID: 1, Timestamp: 1716187185673, Label: ECG, Data: -0.5906564562370267
Patient ID: 19, Timestamp: 1716187185673, Label: ECG, Data: 0.6050495679395486
Patient ID: 29, Timestamp: 1716187185674, Label: ECG, Data: -0.4954765267109895
Patient ID: 45, Timestamp: 1716187185674, Label: ECG, Data: -0.18863106672765093
Patient ID: 32, Timestamp: 1716187185674, Label: ECG, Data: 0.6308260649037611
Patient ID: 3, Timestamp: 1716187185677, Label: ECG, Data: 0.4824672187595892
Patient ID: 10, Timestamp: 1716187185679, Label: ECG, Data: 0.2944344382419297
Patient ID: 47, Timestamp: 1716187185684, Label: ECG, Data: -0.5432755425401771
Patient ID: 16, Timestamp: 1716187185683, Label: ECG, Data: 0.27597859662527324
Patient ID: 33, Timestamp: 1716187185674, Label: ECG, Data: 0.6213763217770277
Patient ID: 4, Timestamp: 1716187185674, Label: ECG, Data: 0.3561589547331392
Patient ID: 25, Timestamp: 1716187185674, Label: ECG, Data: -0.41672308485088394
Patient ID: 8, Timestamp: 1716187185674, Label: ECG, Data: 0.2125783523255447
Patient ID: 42, Timestamp: 1716187185696, Label: ECG, Data: 0.22749312160585206
Patient ID: 26, Timestamp: 1716187185699, Label: ECG, Data: 0.46270261401819807
Patient ID: 41, Timestamp: 1716187185701, Label: ECG, Data: 0.4296276732217076
Patient ID: 9, Timestamp: 1716187185682, Label: ECG, Data: -0.40570028858982754
Patient ID: 34, Timestamp: 1716187185702, Label: ECG, Data: 0.1800157096171326
Patient ID: 5, Timestamp: 1716187185707, Label: ECG, Data: -0.578558718499979
Patient ID: 39, Timestamp: 1716187185705, Label: ECG, Data: 0.4759804892490349
Patient ID: 40, Timestamp: 1716187185704, Label: ECG, Data: -0.026981046504959534
Patient ID: 6, Timestamp: 1716187185716, Label: ECG, Data: 0.4047232188957375
Patient ID: 31, Timestamp: 1716187185717, Label: ECG, Data: -0.5870661196711466
Patient ID: 49, Timestamp: 1716187185718, Label: ECG, Data: 0.026279352438447395
Patient ID: 37, Timestamp: 1716187185717, Label: ECG, Data: 0.1145653053712195
Patient ID: 13, Timestamp: 1716187185717, Label: ECG, Data: 0.31557004586478044
Patient ID: 44, Timestamp: 1716187185721, Label: ECG, Data: -0.0762264642051661
Patient ID: 30, Timestamp: 1716187185724, Label: ECG, Data: 0.12785506911160355
Patient ID: 50, Timestamp: 1716187185722, Label: ECG, Data: -0.26286359038291096
Patient ID: 20, Timestamp: 1716187185725, Label: ECG, Data: -0.48023241790874455
Patient ID: 43, Timestamp: 1716187185725, Label: ECG, Data: -0.177690246527958
Patient ID: 35, Timestamp: 1716187185726, Label: ECG, Data: 0.5111892407254456
Patient ID: 17, Timestamp: 1716187185726, Label: ECG, Data: -0.029405928079667815
Patient ID: 2, Timestamp: 1716187185725, Label: ECG, Data: -0.17903792690301035
Patient ID: 46, Timestamp: 1716187185726, Label: ECG, Data: -0.5644820339292824
Patient ID: 27, Timestamp: 1716187185727, Label: ECG, Data: -0.15435577923868124
Patient ID: 23, Timestamp: 1716187185725, Label: ECG, Data: 0.17998901310374396
Patient ID: 18, Timestamp: 1716187185727, Label: ECG, Data: 0.24042395159394137
Patient ID: 38, Timestamp: 1716187185727, Label: ECG, Data: -0.2154452831098134
Patient ID: 21, Timestamp: 1716187186658, Label: ECG, Data: 0.07365452579928891
Patient ID: 11, Timestamp: 1716187186658, Label: ECG, Data: 0.6735029444225162
Patient ID: 28, Timestamp: 1716187186658, Label: ECG, Data: -0.3245127261104058
Patient ID: 15, Timestamp: 1716187186658, Label: ECG, Data: 0.02347111414217995
Patient ID: 24, Timestamp: 1716187186658, Label: ECG, Data: 0.19418533160038892
Patient ID: 22, Timestamp: 1716187186658, Label: ECG, Data: 0.01651218648269435
Patient ID: 48, Timestamp: 1716187186664, Label: ECG, Data: -0.23975373100559336
Patient ID: 12, Timestamp: 1716187186658, Label: ECG, Data: -0.045981276819666246
Patient ID: 7, Timestamp: 1716187186664, Label: ECG, Data: -0.008223139034388798
Patient ID: 14, Timestamp: 1716187186664, Label: ECG, Data: -0.4070748817973731
Patient ID: 36, Timestamp: 1716187186664, Label: ECG, Data: -0.5172481288850159
Patient ID: 1, Timestamp: 1716187186664, Label: ECG, Data: 0.07103485887831204
Patient ID: 19, Timestamp: 1716187186664, Label: ECG, Data: 0.736332505557274
Patient ID: 29, Timestamp: 1716187186664, Label: ECG, Data: -0.4737910760490134
Patient ID: 45, Timestamp: 1716187186664, Label: ECG, Data: 0.6109364197027386
Patient ID: 25, Timestamp: 1716187186664, Label: ECG, Data: -0.29691164708662154
Patient ID: 8, Timestamp: 1716187186674, Label: ECG, Data: 0.5609019569329986
Patient ID: 33, Timestamp: 1716187186674, Label: ECG, Data: -0.135257887562244
Patient ID: 4, Timestamp: 1716187186674, Label: ECG, Data: 0.5493986410902048
Patient ID: 32, Timestamp: 1716187186674, Label: ECG, Data: 0.49290182132410104
Patient ID: 3, Timestamp: 1716187186674, Label: ECG, Data: -0.6007106494437855
Patient ID: 9, Timestamp: 1716187186689, Label: ECG, Data: 0.6077581322981002
Patient ID: 16, Timestamp: 1716187186689, Label: ECG, Data: -0.0881656123109384
Patient ID: 10, Timestamp: 1716187186689, Label: ECG, Data: -0.5287486560331109
Patient ID: 47, Timestamp: 1716187186689, Label: ECG, Data: -0.2574550763661461
Patient ID: 42, Timestamp: 1716187186706, Label: ECG, Data: 0.7567926763972829
Patient ID: 41, Timestamp: 1716187186706, Label: ECG, Data: 0.17982226863398082
Patient ID: 34, Timestamp: 1716187186706, Label: ECG, Data: -0.004147353093644451
Patient ID: 40, Timestamp: 1716187186706, Label: ECG, Data: 0.024634538247953183
Patient ID: 5, Timestamp: 1716187186706, Label: ECG, Data: -0.3896479512910675
Patient ID: 26, Timestamp: 1716187186706, Label: ECG, Data: 0.4992602351937144
Patient ID: 39, Timestamp: 1716187186706, Label: ECG, Data: -0.5308932889935541
Patient ID: 31, Timestamp: 1716187186722, Label: ECG, Data: -0.4012308037505112
Patient ID: 50, Timestamp: 1716187186722, Label: ECG, Data: 0.532090359359653
Patient ID: 13, Timestamp: 1716187186722, Label: ECG, Data: -0.2938535841982294
Patient ID: 44, Timestamp: 1716187186722, Label: ECG, Data: 0.057844964686649805
Patient ID: 49, Timestamp: 1716187186722, Label: ECG, Data: -0.32091621796765135
Patient ID: 37, Timestamp: 1716187186722, Label: ECG, Data: 0.4808306282878342
Patient ID: 30, Timestamp: 1716187186722, Label: ECG, Data: 0.10215477055620037
Patient ID: 20, Timestamp: 1716187186724, Label: ECG, Data: 0.2705287462359542
Patient ID: 43, Timestamp: 1716187186724, Label: ECG, Data: 0.13586295202076154
Patient ID: 2, Timestamp: 1716187186724, Label: ECG, Data: 0.18798561301693442
Patient ID: 35, Timestamp: 1716187186724, Label: ECG, Data: 0.7859945124742832
Patient ID: 17, Timestamp: 1716187186724, Label: ECG, Data: 0.4843187416912444
Patient ID: 18, Timestamp: 1716187186724, Label: ECG, Data: -0.14869118919576768
Patient ID: 46, Timestamp: 1716187186724, Label: ECG, Data: 0.4944202846803416
Patient ID: 38, Timestamp: 1716187186724, Label: ECG, Data: 0.04579316491599021
Patient ID: 27, Timestamp: 1716187186724, Label: ECG, Data: -0.2700969872939868
Patient ID: 23, Timestamp: 1716187186724, Label: ECG, Data: 0.2791195633180588
Patient ID: 6, Timestamp: 1716187186722, Label: ECG, Data: -0.5068284169566829
Patient ID: 22, Timestamp: 1716187187650, Label: ECG, Data: 0.013182229110982553
Patient ID: 21, Timestamp: 1716187187665, Label: ECG, Data: -0.49435353893014683
Patient ID: 11, Timestamp: 1716187187665, Label: ECG, Data: 0.34859418670750203
Patient ID: 28, Timestamp: 1716187187665, Label: ECG, Data: -0.16392401430123196
Patient ID: 24, Timestamp: 1716187187665, Label: ECG, Data: -0.00956856649343114
Patient ID: 48, Timestamp: 1716187187665, Label: ECG, Data: 0.25811831003016383
Patient ID: 15, Timestamp: 1716187187665, Label: ECG, Data: -0.41416383341796953
Patient ID: 7, Timestamp: 1716187187665, Label: ECG, Data: 0.031498252670431125
Patient ID: 14, Timestamp: 1716187187665, Label: ECG, Data: -0.19567288921888654
Patient ID: 36, Timestamp: 1716187187665, Label: ECG, Data: 0.7863510558795552
Patient ID: 1, Timestamp: 1716187187665, Label: ECG, Data: -0.08526693422947831
Patient ID: 19, Timestamp: 1716187187665, Label: ECG, Data: -0.016231709927810253
Patient ID: 12, Timestamp: 1716187187665, Label: ECG, Data: 0.7589815801450243
Patient ID: 29, Timestamp: 1716187187665, Label: ECG, Data: -0.10627816824968832
Patient ID: 45, Timestamp: 1716187187665, Label: ECG, Data: -0.1536318933118118
Patient ID: 8, Timestamp: 1716187187673, Label: ECG, Data: -0.26389794016321766
Patient ID: 25, Timestamp: 1716187187665, Label: ECG, Data: -0.47242468397784687
Patient ID: 32, Timestamp: 1716187187673, Label: ECG, Data: 0.3653077527329335
Patient ID: 3, Timestamp: 1716187187673, Label: ECG, Data: 0.26210772991767095
Patient ID: 4, Timestamp: 1716187187673, Label: ECG, Data: -0.030282090946085284
Patient ID: 33, Timestamp: 1716187187673, Label: ECG, Data: -0.416489606260903
Patient ID: 10, Timestamp: 1716187187673, Label: ECG, Data: 0.7573784982968436
Patient ID: 9, Timestamp: 1716187187682, Label: ECG, Data: 0.2334427421409247
Patient ID: 16, Timestamp: 1716187187684, Label: ECG, Data: -0.6098065461304629
Patient ID: 47, Timestamp: 1716187187684, Label: ECG, Data: -0.04133433546342293
Patient ID: 42, Timestamp: 1716187187697, Label: ECG, Data: 0.2959468991067289
Patient ID: 26, Timestamp: 1716187187713, Label: ECG, Data: -0.04205832632307964
Patient ID: 34, Timestamp: 1716187187713, Label: ECG, Data: -0.5298337137091558
Patient ID: 39, Timestamp: 1716187187713, Label: ECG, Data: -0.34855504267419407
Patient ID: 40, Timestamp: 1716187187713, Label: ECG, Data: 0.2242724824038627
Patient ID: 5, Timestamp: 1716187187713, Label: ECG, Data: -0.13963047276495552
Patient ID: 6, Timestamp: 1716187187713, Label: ECG, Data: 0.26356070166521395
Patient ID: 13, Timestamp: 1716187187713, Label: ECG, Data: 0.04372055066916642
Patient ID: 41, Timestamp: 1716187187713, Label: ECG, Data: 0.4285610459294142
Patient ID: 31, Timestamp: 1716187187713, Label: ECG, Data: 0.3091754347663628
Patient ID: 49, Timestamp: 1716187187713, Label: ECG, Data: 0.10321248191886513
Patient ID: 37, Timestamp: 1716187187713, Label: ECG, Data: -0.46854637874687893
Patient ID: 44, Timestamp: 1716187187713, Label: ECG, Data: 0.25031794871552304
Patient ID: 50, Timestamp: 1716187187713, Label: ECG, Data: -0.30889389314900045
Patient ID: 30, Timestamp: 1716187187723, Label: ECG, Data: 0.049389689183279614
Patient ID: 20, Timestamp: 1716187187723, Label: ECG, Data: -0.2853016460546065
Patient ID: 43, Timestamp: 1716187187723, Label: ECG, Data: 0.0046268087823125165
Patient ID: 2, Timestamp: 1716187187723, Label: ECG, Data: -0.09411782777734864
Patient ID: 23, Timestamp: 1716187187723, Label: ECG, Data: 0.08493078600924955
Patient ID: 46, Timestamp: 1716187187723, Label: ECG, Data: -0.12193123123784161
Patient ID: 35, Timestamp: 1716187187728, Label: ECG, Data: 0.7413207136052776
Patient ID: 17, Timestamp: 1716187187729, Label: ECG, Data: 0.31423481150338906
Patient ID: 27, Timestamp: 1716187187729, Label: ECG, Data: -0.11237461949483105
Patient ID: 18, Timestamp: 1716187187729, Label: ECG, Data: -0.11553710946490393
Patient ID: 38, Timestamp: 1716187187729, Label: ECG, Data: 0.7014317735191682
Patient ID: 22, Timestamp: 1716187188649, Label: ECG, Data: -0.3252057189610568
Patient ID: 12, Timestamp: 1716187188655, Label: ECG, Data: 0.18989503103360839
Patient ID: 11, Timestamp: 1716187188655, Label: ECG, Data: 0.2654331934341337
Patient ID: 28, Timestamp: 1716187188655, Label: ECG, Data: -0.3569222019287239
Patient ID: 21, Timestamp: 1716187188653, Label: ECG, Data: -0.30894047423937754
Patient ID: 15, Timestamp: 1716187188657, Label: ECG, Data: 0.006709939119778377
Patient ID: 24, Timestamp: 1716187188661, Label: ECG, Data: 0.553777774668305
Patient ID: 48, Timestamp: 1716187188676, Label: ECG, Data: 0.31054501048898775
Patient ID: 7, Timestamp: 1716187188676, Label: ECG, Data: -0.5414899964831985
Patient ID: 14, Timestamp: 1716187188676, Label: ECG, Data: 0.03663253964373361
Patient ID: 1, Timestamp: 1716187188677, Label: ECG, Data: -0.017499766658215316
Patient ID: 36, Timestamp: 1716187188676, Label: ECG, Data: 0.5064048777799892
Patient ID: 19, Timestamp: 1716187188677, Label: ECG, Data: 0.776780488146488
Patient ID: 45, Timestamp: 1716187188677, Label: ECG, Data: -0.49213417427397965
Patient ID: 29, Timestamp: 1716187188678, Label: ECG, Data: -0.07517570101410227
Patient ID: 25, Timestamp: 1716187188678, Label: ECG, Data: 0.5166189288236832
Patient ID: 8, Timestamp: 1716187188678, Label: ECG, Data: 0.3520502897464163
Patient ID: 33, Timestamp: 1716187188679, Label: ECG, Data: 0.23665741201553658
Patient ID: 10, Timestamp: 1716187188679, Label: ECG, Data: 0.2844379153221932
Patient ID: 4, Timestamp: 1716187188679, Label: ECG, Data: 0.28056365001077405
Patient ID: 32, Timestamp: 1716187188678, Label: ECG, Data: 0.509703062854178
Patient ID: 3, Timestamp: 1716187188679, Label: ECG, Data: 0.5127408513426561
Patient ID: 9, Timestamp: 1716187188697, Label: ECG, Data: -0.167689907052135
Patient ID: 16, Timestamp: 1716187188698, Label: ECG, Data: 0.030185684554702504
Patient ID: 47, Timestamp: 1716187188700, Label: ECG, Data: -0.32669356996108223
Patient ID: 42, Timestamp: 1716187188700, Label: ECG, Data: 0.4521317372386045
Patient ID: 26, Timestamp: 1716187188700, Label: ECG, Data: 0.038619652302954735
Patient ID: 41, Timestamp: 1716187188708, Label: ECG, Data: 0.2941478110594249
Patient ID: 34, Timestamp: 1716187188709, Label: ECG, Data: -0.1685760603950085
Patient ID: 5, Timestamp: 1716187188710, Label: ECG, Data: 0.35123553863358953
Patient ID: 40, Timestamp: 1716187188709, Label: ECG, Data: -0.32034236895282436
Patient ID: 39, Timestamp: 1716187188710, Label: ECG, Data: -0.5126675512943144
Patient ID: 6, Timestamp: 1716187188712, Label: ECG, Data: 0.5936968243792426
Patient ID: 13, Timestamp: 1716187188716, Label: ECG, Data: 0.11540868680567218
Patient ID: 31, Timestamp: 1716187188713, Label: ECG, Data: 0.27691753836332206
Patient ID: 37, Timestamp: 1716187188720, Label: ECG, Data: -0.5313492721424646
Patient ID: 49, Timestamp: 1716187188721, Label: ECG, Data: 0.10487016918157471
Patient ID: 50, Timestamp: 1716187188724, Label: ECG, Data: 0.1469982174988254
Patient ID: 44, Timestamp: 1716187188722, Label: ECG, Data: -0.09649379939339217
Patient ID: 30, Timestamp: 1716187188730, Label: ECG, Data: 0.2981760712081811
Patient ID: 20, Timestamp: 1716187188731, Label: ECG, Data: 0.29486457560966767
Patient ID: 2, Timestamp: 1716187188732, Label: ECG, Data: -0.08723414686967886
Patient ID: 43, Timestamp: 1716187188731, Label: ECG, Data: -0.3578404179183608
Patient ID: 23, Timestamp: 1716187188732, Label: ECG, Data: -0.13334609192999866
Patient ID: 46, Timestamp: 1716187188732, Label: ECG, Data: -0.2670075769070875
Patient ID: 35, Timestamp: 1716187188733, Label: ECG, Data: 0.22189691600713932
Patient ID: 18, Timestamp: 1716187188733, Label: ECG, Data: 0.5643723936874653
Patient ID: 17, Timestamp: 1716187188733, Label: ECG, Data: 0.7630265245341523
Patient ID: 27, Timestamp: 1716187188734, Label: ECG, Data: -0.23706163772742406
Patient ID: 38, Timestamp: 1716187188735, Label: ECG, Data: -0.5149754227182827
Patient ID: 21, Timestamp: 1716187189659, Label: ECG, Data: -0.353246991068287
Patient ID: 28, Timestamp: 1716187189659, Label: ECG, Data: 0.4457218451437825
Patient ID: 11, Timestamp: 1716187189659, Label: ECG, Data: -0.5842316964826716
Patient ID: 15, Timestamp: 1716187189659, Label: ECG, Data: 0.7393283828693246
Patient ID: 12, Timestamp: 1716187189659, Label: ECG, Data: 0.3277278533521112
Patient ID: 24, Timestamp: 1716187189659, Label: ECG, Data: -0.3564060923588882
Patient ID: 48, Timestamp: 1716187189663, Label: ECG, Data: -0.5737667874083948
Patient ID: 22, Timestamp: 1716187189661, Label: ECG, Data: 0.7700903074544655
Patient ID: 7, Timestamp: 1716187189663, Label: ECG, Data: -0.5493623424631763
Patient ID: 14, Timestamp: 1716187189663, Label: ECG, Data: -0.03219858181836771
Patient ID: 36, Timestamp: 1716187189663, Label: ECG, Data: 0.730981845703146
Patient ID: 1, Timestamp: 1716187189663, Label: ECG, Data: -0.2647579599418259
Patient ID: 19, Timestamp: 1716187189663, Label: ECG, Data: -0.21582574632519697
Patient ID: 45, Timestamp: 1716187189663, Label: ECG, Data: 0.15235893586818808
Patient ID: 29, Timestamp: 1716187189663, Label: ECG, Data: 0.70621349177801
Patient ID: 25, Timestamp: 1716187189663, Label: ECG, Data: -0.4701993422097581
Patient ID: 3, Timestamp: 1716187189677, Label: ECG, Data: -0.5482292398702436
Patient ID: 32, Timestamp: 1716187189677, Label: ECG, Data: -0.46942283518964173
Patient ID: 8, Timestamp: 1716187189674, Label: ECG, Data: 0.1504055374945163
Patient ID: 33, Timestamp: 1716187189677, Label: ECG, Data: -0.4352289257929146
Patient ID: 4, Timestamp: 1716187189677, Label: ECG, Data: -0.3416937642352682
Patient ID: 9, Timestamp: 1716187189677, Label: ECG, Data: -0.04671420143407495
Patient ID: 16, Timestamp: 1716187189683, Label: ECG, Data: 0.4245325191344034
Patient ID: 10, Timestamp: 1716187189677, Label: ECG, Data: 0.6752872573651134
Patient ID: 47, Timestamp: 1716187189688, Label: ECG, Data: 0.06832851950165439
Patient ID: 42, Timestamp: 1716187189693, Label: ECG, Data: -0.02415242399806876
Patient ID: 26, Timestamp: 1716187189693, Label: ECG, Data: -0.4900029613634403
Patient ID: 41, Timestamp: 1716187189693, Label: ECG, Data: -0.1126720702288061
Patient ID: 34, Timestamp: 1716187189693, Label: ECG, Data: 0.5056468398723553
Patient ID: 40, Timestamp: 1716187189709, Label: ECG, Data: 0.7037884254832206
Patient ID: 5, Timestamp: 1716187189710, Label: ECG, Data: -0.5021569220089604
Patient ID: 39, Timestamp: 1716187189709, Label: ECG, Data: 0.16214051616160324
Patient ID: 6, Timestamp: 1716187189712, Label: ECG, Data: 0.3993516547452895
Patient ID: 31, Timestamp: 1716187189713, Label: ECG, Data: 0.2906050671593472
Patient ID: 13, Timestamp: 1716187189713, Label: ECG, Data: 0.7446442971322189
Patient ID: 37, Timestamp: 1716187189726, Label: ECG, Data: -0.08128912294106161
Patient ID: 50, Timestamp: 1716187189726, Label: ECG, Data: 0.71221744726941
Patient ID: 30, Timestamp: 1716187189726, Label: ECG, Data: 0.2872017107960329
Patient ID: 20, Timestamp: 1716187189726, Label: ECG, Data: -0.09302447014027038
Patient ID: 43, Timestamp: 1716187189726, Label: ECG, Data: -0.2070331180170289
Patient ID: 44, Timestamp: 1716187189726, Label: ECG, Data: -0.29949928894743916
Patient ID: 23, Timestamp: 1716187189726, Label: ECG, Data: -0.3067297689398363
Patient ID: 2, Timestamp: 1716187189726, Label: ECG, Data: -0.4851112305344912
Patient ID: 46, Timestamp: 1716187189726, Label: ECG, Data: -0.40618605564117966
Patient ID: 35, Timestamp: 1716187189726, Label: ECG, Data: -0.3356594764290156
Patient ID: 17, Timestamp: 1716187189726, Label: ECG, Data: 0.39114854286832745
Patient ID: 49, Timestamp: 1716187189726, Label: ECG, Data: 0.18035518106579757
Patient ID: 18, Timestamp: 1716187189726, Label: ECG, Data: -0.34076321483393984
Patient ID: 38, Timestamp: 1716187189726, Label: ECG, Data: -0.28519521683512344
Patient ID: 27, Timestamp: 1716187189726, Label: ECG, Data: -0.5497723332476595
Patient ID: 21, Timestamp: 1716187190655, Label: ECG, Data: 0.48834705679206974
Patient ID: 15, Timestamp: 1716187190657, Label: ECG, Data: 0.7561837469377175
Patient ID: 12, Timestamp: 1716187190655, Label: ECG, Data: 0.5347893789525464
Patient ID: 28, Timestamp: 1716187190656, Label: ECG, Data: -0.4130384885123968
Patient ID: 22, Timestamp: 1716187190655, Label: ECG, Data: -0.34863619659108225
Patient ID: 11, Timestamp: 1716187190656, Label: ECG, Data: 0.0209230554987243
Patient ID: 24, Timestamp: 1716187190663, Label: ECG, Data: 0.24048237874816458
Patient ID: 48, Timestamp: 1716187190664, Label: ECG, Data: -0.28173735611779666
Patient ID: 14, Timestamp: 1716187190672, Label: ECG, Data: -0.2012577540558
Patient ID: 7, Timestamp: 1716187190672, Label: ECG, Data: -0.575486931904695
Patient ID: 36, Timestamp: 1716187190672, Label: ECG, Data: 0.015406890923674612
Patient ID: 1, Timestamp: 1716187190672, Label: ECG, Data: 0.5313687968314558
Patient ID: 19, Timestamp: 1716187190673, Label: ECG, Data: 0.5029628600251292
Patient ID: 45, Timestamp: 1716187190673, Label: ECG, Data: 0.025220579942599415
Patient ID: 25, Timestamp: 1716187190673, Label: ECG, Data: -0.3315545131836808
Patient ID: 32, Timestamp: 1716187190674, Label: ECG, Data: -0.04620476484059713
Patient ID: 33, Timestamp: 1716187190674, Label: ECG, Data: -0.5528924982991165
Patient ID: 29, Timestamp: 1716187190673, Label: ECG, Data: -0.20611244267998963
Patient ID: 8, Timestamp: 1716187190673, Label: ECG, Data: 0.15421647967650914
Patient ID: 10, Timestamp: 1716187190680, Label: ECG, Data: -0.17893546447636088
Patient ID: 4, Timestamp: 1716187190675, Label: ECG, Data: 0.1189361696577079
Patient ID: 3, Timestamp: 1716187190676, Label: ECG, Data: 0.26321380037752934
Patient ID: 42, Timestamp: 1716187190696, Label: ECG, Data: 0.2244456349560261
Patient ID: 47, Timestamp: 1716187190688, Label: ECG, Data: 0.23112376016863284
Patient ID: 9, Timestamp: 1716187190688, Label: ECG, Data: 0.30507371992608945
Patient ID: 16, Timestamp: 1716187190688, Label: ECG, Data: 0.4205153587750599
Patient ID: 26, Timestamp: 1716187190698, Label: ECG, Data: -0.06219046032585205
Patient ID: 41, Timestamp: 1716187190700, Label: ECG, Data: -0.5810390198888731
Patient ID: 34, Timestamp: 1716187190707, Label: ECG, Data: 0.5397727545636781
Patient ID: 5, Timestamp: 1716187190710, Label: ECG, Data: 0.318377980970445
Patient ID: 39, Timestamp: 1716187190709, Label: ECG, Data: -0.2634485886201392
Patient ID: 40, Timestamp: 1716187190709, Label: ECG, Data: 0.27048806702681927
Patient ID: 6, Timestamp: 1716187190712, Label: ECG, Data: -0.5232947140528122
Patient ID: 31, Timestamp: 1716187190714, Label: ECG, Data: -0.008488178699958365
Patient ID: 13, Timestamp: 1716187190715, Label: ECG, Data: -0.5153430171507677
Patient ID: 37, Timestamp: 1716187190716, Label: ECG, Data: 0.07010553534140976
Patient ID: 49, Timestamp: 1716187190718, Label: ECG, Data: -0.619624144835059
Patient ID: 44, Timestamp: 1716187190725, Label: ECG, Data: -0.5907980696991076
Patient ID: 20, Timestamp: 1716187190727, Label: ECG, Data: -0.13207442453987375
Patient ID: 50, Timestamp: 1716187190725, Label: ECG, Data: 0.763635318684027
Patient ID: 43, Timestamp: 1716187190727, Label: ECG, Data: 0.6238652728713541
Patient ID: 30, Timestamp: 1716187190726, Label: ECG, Data: -0.6050992555236409
Patient ID: 23, Timestamp: 1716187190728, Label: ECG, Data: 0.5046110595030969
Patient ID: 35, Timestamp: 1716187190729, Label: ECG, Data: 0.5315496116877745
Patient ID: 46, Timestamp: 1716187190729, Label: ECG, Data: -0.5061772383720009
Patient ID: 18, Timestamp: 1716187190729, Label: ECG, Data: -0.34634890366627796
Patient ID: 17, Timestamp: 1716187190729, Label: ECG, Data: 0.2985159351553508
Patient ID: 27, Timestamp: 1716187190730, Label: ECG, Data: -0.04955435499214661
Patient ID: 38, Timestamp: 1716187190730, Label: ECG, Data: -0.023066136044423965
Patient ID: 2, Timestamp: 1716187190727, Label: ECG, Data: 0.12431946434619215
Patient ID: 22, Timestamp: 1716187191651, Label: ECG, Data: -0.1893395037504601
Patient ID: 21, Timestamp: 1716187191653, Label: ECG, Data: -0.06155305343607782
Patient ID: 11, Timestamp: 1716187191660, Label: ECG, Data: 0.06940574276052532
Patient ID: 28, Timestamp: 1716187191661, Label: ECG, Data: -0.015020882459867428
Patient ID: 15, Timestamp: 1716187191661, Label: ECG, Data: -0.32767987934715104
Patient ID: 24, Timestamp: 1716187191662, Label: ECG, Data: 0.20590175651691867
Patient ID: 48, Timestamp: 1716187191664, Label: ECG, Data: -0.010142597697926137
Patient ID: 12, Timestamp: 1716187191655, Label: ECG, Data: 0.560839229548105
Patient ID: 14, Timestamp: 1716187191667, Label: ECG, Data: 0.7230534003359755
Patient ID: 36, Timestamp: 1716187191667, Label: ECG, Data: 0.445007479831108
Patient ID: 1, Timestamp: 1716187191669, Label: ECG, Data: 0.20678583738566023
Patient ID: 7, Timestamp: 1716187191666, Label: ECG, Data: 0.26608927453879855
Patient ID: 19, Timestamp: 1716187191670, Label: ECG, Data: 0.7182480957470619
Patient ID: 25, Timestamp: 1716187191675, Label: ECG, Data: -0.5399697310792038
Patient ID: 45, Timestamp: 1716187191674, Label: ECG, Data: -0.48593177568121537
Patient ID: 29, Timestamp: 1716187191675, Label: ECG, Data: -0.5952444795916665
